,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2019-01-04 00:00:00,844.4844827586207,6659.0,1205.2469135802469,9964.0,4560.0,6909.04,7462.92,48621.0,3275.4,915.1,25374.0,11550.0,69124.0,31968.0,5599.61,1775.0,4624.0,3119.0,24130.0,1168.03,510.0,683.0,429.65,992.6396551724138,11432.0,16337.97,17580.54,5774.4,6350.0,5481.0,16361.0,1314.21,3102.0,974.4000000000001
2019-01-04 01:00:00,739.9975862068966,6518.0,1150.2469135802469,9610.0,4530.0,7077.01,7365.4,48406.0,3181.18,900.6,24136.0,11415.0,67950.0,30871.0,5416.81,1694.0,4428.0,2876.0,23199.0,1162.94,445.0,672.0,376.49,869.821724137931,11120.0,16198.49,17270.96,5361.0,6268.0,5105.0,16183.0,1297.48,3108.0,907.5555555555555
2019-01-04 02:00:00,704.0089655172414,6366.0,1131.2345679012346,9412.0,4585.0,7500.84,7267.58,48393.0,3237.53,901.9,23507.0,11517.0,65782.0,29670.0,5302.49,1666.0,4334.0,2721.0,22672.0,1177.23,458.0,679.0,358.18,827.5193103448275,11022.0,16161.92,17281.69,5103.6,6351.0,4854.0,16060.0,1300.61,3081.0,862.9333333333334
2019-01-04 03:00:00,750.041379310345,6499.0,1148.20987654321,9450.0,4751.0,7674.45,7417.9,49204.0,3303.43,926.9,23378.0,11855.0,65032.0,29038.0,5381.59,1691.0,4432.0,2644.0,22867.0,1241.68,465.0,717.0,381.6,881.6275862068966,11118.0,16257.86,17561.24,4968.7,6514.0,4715.0,15960.0,1345.77,3160.0,838.2222222222223
2019-01-04 04:00:00,726.9072413793103,6982.0,1225.6172839506173,9747.0,5172.0,7223.18,7914.45,51171.0,3580.0,1031.1,23915.0,12398.0,67478.0,28524.0,5771.26,1805.0,4756.0,2626.0,24407.0,1459.33,485.0,821.0,369.83,854.4348275862069,11626.0,16752.64,18380.73,4930.2,6889.0,4839.0,16345.0,1474.41,3299.0,860.2666666666667
2019-01-04 05:00:00,820.1906896551725,7740.0,1427.283950617284,10483.0,5672.0,7110.63,8889.04,56370.0,4094.16,1156.6,26241.0,12645.0,71628.0,30056.0,6411.46,2102.0,5457.0,2646.0,27827.0,1666.19,487.0,955.0,417.29,964.0837931034483,12841.0,18154.42,20881.39,5016.2,7452.0,5101.0,18227.0,1728.52,3607.0,906.8444444444444
2019-01-04 06:00:00,844.7793103448276,8599.0,1584.8148148148148,11123.0,6116.0,6898.62,9352.53,61966.0,4757.49,1284.6,29877.0,12805.0,76300.0,35273.0,7152.23,2334.0,5785.0,2835.0,32705.0,1814.12,553.0,1083.0,429.8,992.9862068965517,14460.0,19408.25,22942.86,5384.9,7855.5,5405.0,19538.0,1909.14,3768.0,960.8888888888889
2019-01-04 07:00:00,946.4751724137932,8985.0,1698.20987654321,11777.0,6323.0,7086.14,9490.05,65261.0,4992.16,1318.0,33002.0,12708.0,79410.0,39907.0,7850.0,2501.0,5888.0,3210.0,37396.0,1858.22,638.0,1130.0,481.54,1112.5234482758622,15878.0,19856.4,23551.04,6143.4,8259.0,5767.0,20360.0,1932.04,3882.0,1025.2444444444445
2019-01-04 08:00:00,1005.3227586206898,9262.0,1762.0370370370372,11955.0,6291.0,7380.34,9729.44,66979.0,5001.07,1335.2,35607.0,12661.0,80549.0,43932.0,8331.0,2595.0,5937.0,3539.0,40207.0,1860.06,725.0,1147.0,511.48,1181.6951724137932,16657.0,19524.05,23938.25,6983.1,8356.0,6023.0,20333.0,1915.62,3972.0,1070.7555555555557
2019-01-04 09:00:00,1037.223103448276,9352.0,1761.358024691358,12099.0,6227.0,7544.88,9737.55,67856.0,5067.72,1342.6,36759.0,12597.0,80666.0,46676.0,8486.79,2594.0,5945.0,3781.0,40799.0,1846.35,712.0,1137.0,527.71,1219.1920689655174,16994.0,19327.26,23988.9,7495.7,8281.0,6080.0,20430.0,1843.62,3913.0,1080.888888888889
2019-01-04 10:00:00,1045.0851724137933,9384.0,1780.3703703703704,12295.0,6092.0,7539.72,9701.32,68825.0,4994.79,1328.1,36615.0,12535.0,80445.0,47887.0,8576.08,2622.0,5976.0,3939.0,41002.0,1826.71,738.0,1113.0,531.71,1228.433448275862,17130.0,19124.15,24293.0,7591.7,8243.0,6109.0,20074.0,1862.78,4054.0,1086.0444444444445
2019-01-04 11:00:00,1029.42,9252.0,1757.962962962963,12183.0,6056.0,7335.44,9821.96,69540.0,4815.94,1341.9,35860.0,12372.0,79807.0,47902.0,8494.06,2589.0,5971.0,4029.0,39262.0,1830.8,742.0,1130.0,523.74,1210.02,17108.0,18964.6,24306.13,7636.6,8209.0,6105.0,19738.0,1817.5,4004.0,1085.3333333333335
2019-01-04 12:00:00,1011.0227586206897,9081.0,1713.1481481481483,12202.0,5973.0,7316.96,9899.45,68927.0,4757.81,1321.4,35412.0,12355.0,77464.0,48474.0,8248.95,2523.0,5891.0,4089.0,37802.0,1812.26,758.0,1125.0,514.38,1188.395172413793,17080.0,18639.41,24493.2,7427.2,8083.0,6011.0,19525.0,1808.72,4005.0,1068.6222222222223
2019-01-04 13:00:00,997.6965517241381,9012.0,1666.9753086419753,12055.0,5964.0,7213.85,9679.5,67506.0,4620.06,1320.3,34107.0,12431.0,75130.0,47532.0,8512.09,2455.0,5897.0,4097.0,38003.0,1805.04,747.0,1120.0,507.6,1172.7310344827586,16887.0,18492.56,24193.18,7266.1,8061.0,5995.0,19143.0,1779.93,3947.0,1065.7777777777778
2019-01-04 14:00:00,1006.344827586207,8970.0,1652.0370370370372,12002.0,6049.0,7043.42,9738.89,67102.0,4595.98,1345.5,33133.0,12685.0,72940.0,46943.0,8470.0,2433.0,5968.0,4022.0,38286.0,1850.61,692.0,1167.0,512.0,1182.896551724138,16836.0,18806.0,24108.89,7353.7,8186.0,5960.0,19273.0,1787.7,3932.0,1059.5555555555557
2019-01-04 15:00:00,1058.961724137931,9227.0,1740.3086419753088,12086.0,6319.0,7069.74,9777.1,68387.0,4854.46,1330.4,32681.0,12673.0,72506.0,46938.0,8418.0,2563.0,6169.0,4017.0,39711.0,1885.54,676.0,1153.0,538.77,1244.7444827586207,17127.0,18600.28,24945.56,7264.6,8679.0,6265.0,19705.0,1862.5,4105.0,1113.7777777777778
2019-01-04 16:00:00,1101.6920689655174,9558.0,1874.7530864197531,12554.0,6520.0,7278.38,9690.96,70236.0,5157.23,1301.9,32936.0,12662.0,75834.0,47686.0,8906.41,2761.0,6213.0,4156.0,42706.0,1852.25,648.0,1139.0,560.51,1294.9713793103447,17594.0,18427.13,24796.01,7167.3,8739.0,6370.0,19795.0,1906.46,4068.0,1132.4444444444446
2019-01-04 17:00:00,1104.1489655172415,9377.0,1864.567901234568,12438.0,6443.0,7703.91,9358.34,69633.0,4976.29,1249.2,34897.0,12645.0,79502.0,49166.0,8811.28,2746.0,6091.0,4472.0,42762.0,1798.41,678.0,1079.0,561.76,1297.8593103448275,16679.0,18471.85,24293.26,7403.2,8598.0,6351.0,19377.0,1923.6,4013.0,1129.0666666666666
2019-01-04 18:00:00,1105.1906896551725,8808.0,1859.1358024691358,11858.0,6212.0,7716.09,9260.98,67164.0,4576.85,1206.0,35606.0,12378.0,79325.0,49405.0,8629.0,2738.0,5968.0,4477.0,41984.0,1716.68,736.0,1043.0,562.29,1299.0837931034482,15968.0,18151.39,24077.94,7911.5,8382.0,6304.0,18699.0,1891.16,3961.0,1120.7111111111112
2019-01-04 19:00:00,1082.4889655172415,8330.0,1803.4567901234568,11209.0,5972.0,7444.69,8922.71,62636.0,4248.92,1153.6,35650.0,11974.0,75996.0,48373.0,7914.26,2656.0,5810.0,4265.0,39367.0,1627.27,669.0,987.0,550.74,1272.3993103448277,15156.0,17602.17,23419.66,8078.0,8020.0,6217.0,18142.0,1781.69,3882.0,1105.2444444444445
2019-01-04 20:00:00,1052.79,7780.0,1774.2592592592594,10624.0,5828.0,7114.69,8388.26,59747.0,3935.45,1074.7,35117.0,12080.0,73235.0,45162.0,7439.0,2613.0,5655.0,4034.0,36253.0,1465.74,599.0,903.0,535.63,1237.49,14187.0,16991.44,22161.38,7987.6,7491.0,6121.0,17425.0,1663.73,3657.0,1088.177777777778
2019-01-04 21:00:00,1020.201724137931,7702.0,1662.9012345679014,10734.0,5539.0,6810.85,7932.15,58433.0,3708.47,1011.7,33216.0,11824.0,73455.0,41029.0,7049.0,2449.0,5480.0,3796.0,32825.0,1344.03,488.0,828.0,519.05,1199.1844827586206,13283.0,16628.91,20719.33,7670.3,7071.0,6118.0,16534.0,1571.95,3478.0,1087.6444444444444
2019-01-04 22:00:00,1015.661379310345,7198.0,1506.0493827160494,10722.0,5155.0,6753.68,7469.0,54112.0,3471.47,948.7,30783.0,11371.0,74478.0,37127.0,6375.3,2218.0,5249.0,3499.0,29631.0,1272.21,497.0,766.0,516.74,1193.8475862068965,12598.0,15921.13,19567.51,7230.4,6747.0,6077.0,15976.0,1485.39,3354.0,1080.3555555555556
2019-01-04 23:00:00,948.873103448276,6910.0,1348.5185185185185,10194.0,4897.0,6576.12,6989.99,51118.0,3277.32,908.1,28478.0,11048.0,71564.0,33940.0,5830.31,1986.0,4988.0,3357.0,26055.0,1220.22,479.0,721.0,482.76,1115.3420689655172,11952.0,15598.13,18486.45,6596.2,6479.0,5999.0,15592.0,1394.15,3223.0,1066.4888888888888
2019-01-05 00:00:00,883.7555172413794,6599.0,1243.9506172839506,9735.0,4773.0,6477.16,6837.7,49071.0,3089.89,884.2,26125.0,10826.0,69193.0,33529.0,5717.21,1832.0,4790.0,3160.0,24137.0,1196.72,523.0,703.0,449.63,1038.8003448275863,11403.0,15218.84,17728.13,5927.9,6364.0,5596.0,15149.0,1305.99,3078.0,994.8444444444444
2019-01-05 01:00:00,776.2417241379311,6376.0,1167.9012345679012,9360.0,4691.0,6437.49,6948.26,47852.0,3014.17,856.1,24424.0,10741.0,67678.0,32319.0,5505.95,1720.0,4563.0,2922.0,22817.0,1183.9,579.0,697.0,394.93,912.4244827586207,11107.0,14958.58,17279.8,5451.6,6318.0,5226.0,14895.0,1296.34,3060.0,929.0666666666667
2019-01-05 02:00:00,775.7896551724139,6224.0,1151.604938271605,9149.0,4696.0,6594.28,6937.92,47231.0,3075.71,850.9,23531.0,10791.0,64664.0,30416.0,5364.99,1696.0,4470.0,2749.0,22633.0,1179.52,541.0,690.0,394.7,911.8931034482758,10851.0,14860.21,17135.65,5092.7,6354.0,4945.0,14951.0,1294.38,3065.0,879.1111111111112
2019-01-05 03:00:00,731.5458620689656,6259.0,1157.7160493827162,8936.0,4766.0,6824.67,6954.92,48099.0,3014.88,867.8,23228.0,10888.0,63204.0,28904.0,5369.48,1705.0,4511.0,2643.0,22600.0,1199.41,528.0,700.0,372.19,859.8872413793104,10807.0,14929.37,17293.18,4942.4,6446.0,4842.0,15101.0,1275.61,3116.0,860.8000000000001
2019-01-05 04:00:00,777.6175862068966,6470.0,1203.20987654321,8922.0,4904.0,6943.82,6995.25,47971.0,3049.9,906.5,23107.0,11090.0,63825.0,28194.0,5591.95,1772.0,4643.0,2603.0,23443.0,1256.92,536.0,731.0,395.63,914.041724137931,10946.0,15157.42,17396.1,4867.2,6621.0,4872.0,15296.0,1320.33,3133.0,866.1333333333333
2019-01-05 05:00:00,757.3727586206896,6786.0,1327.4691358024693,8992.0,5182.0,6622.56,7186.81,48511.0,3202.77,954.2,23687.0,11173.0,65527.0,28700.0,5924.32,1955.0,4932.0,2588.0,25622.0,1329.47,558.0,791.0,385.33,890.2451724137931,11408.0,15486.85,18380.58,4861.6,6959.0,5049.0,15751.0,1480.01,3232.0,897.6
2019-01-05 06:00:00,824.5737931034483,7503.0,1418.4567901234568,9259.0,5658.0,6741.14,7460.95,50368.0,3488.96,1019.4,25171.0,11487.0,67662.0,31522.0,6414.98,2089.0,5186.0,2653.0,28534.0,1398.88,446.0,853.0,419.52,969.2358620689655,12215.0,15873.21,19273.35,4947.2,7325.0,5310.0,16506.0,1601.38,3308.0,944.0
2019-01-05 07:00:00,918.5451724137931,7964.0,1539.320987654321,9697.0,6048.0,6410.98,7657.55,53664.0,3778.55,1062.8,26765.0,11522.0,69706.0,33536.0,7161.76,2267.0,5464.0,2805.0,31310.0,1480.21,421.0,901.0,467.33,1079.693448275862,13232.0,16632.45,19960.03,5081.3,7624.0,5649.0,17141.0,1722.27,3458.0,1004.2666666666667
2019-01-05 08:00:00,970.2579310344828,8426.0,1626.2345679012346,10349.0,6157.0,6549.32,8222.91,57147.0,3938.29,1113.9,29415.0,11687.0,71656.0,37270.0,7581.36,2395.0,5753.0,2984.0,34000.0,1560.98,418.0,948.0,493.64,1140.4786206896551,14175.0,17164.56,20975.59,5409.8,7787.0,5906.0,17685.0,1808.96,3685.0,1049.9555555555555
2019-01-05 09:00:00,990.3258620689656,8687.0,1671.7283950617284,10889.0,6111.0,6860.73,8606.51,59751.0,4032.93,1137.0,31860.0,11781.0,72747.0,41438.0,7865.34,2462.0,5933.0,3212.0,34867.0,1602.11,485.0,961.0,503.85,1164.0672413793104,14852.0,17359.69,21587.86,5931.5,7763.0,6047.0,18266.0,1832.53,3750.0,1075.0222222222224
2019-01-05 10:00:00,980.5179310344829,8797.0,1685.3086419753088,11080.0,6031.0,7070.75,8665.17,61140.0,4013.01,1142.8,32148.0,11793.0,73262.0,42880.0,8007.43,2482.0,6072.0,3457.0,34141.0,1612.4,530.0,967.0,498.86,1152.538620689655,15042.0,17788.69,21807.39,6214.0,7741.0,6048.0,18543.0,1854.31,3898.0,1075.2
2019-01-05 11:00:00,966.4841379310346,8732.0,1682.5925925925926,11125.0,5895.0,7124.85,8654.07,61240.0,3934.2,1152.8,31530.0,11760.0,74710.0,43653.0,7981.5,2478.0,6109.0,3613.0,32818.0,1619.62,523.0,972.0,491.72,1136.0427586206897,15035.0,17800.23,21787.03,6316.0,7679.0,6041.0,18334.0,1796.44,3829.0,1073.9555555555555
2019-01-05 12:00:00,957.2462068965517,8531.0,1645.9259259259259,11020.0,5792.0,7280.41,8556.16,59882.0,3890.57,1146.2,31248.0,11760.0,73275.0,43951.0,7754.7,2424.0,5967.0,3694.0,31330.0,1608.49,543.0,970.0,487.02,1125.1841379310345,14914.0,17495.84,21682.48,6376.6,7531.0,5992.0,18165.0,1751.34,3745.0,1065.2444444444445
2019-01-05 13:00:00,954.6910344827587,8389.0,1596.358024691358,10841.0,5754.0,7306.96,8478.88,58575.0,3899.25,1162.4,30706.0,12024.0,70462.0,43904.0,7959.0,2351.0,5796.0,3694.0,30895.0,1595.24,541.0,966.0,485.72,1122.1806896551725,14808.0,17409.4,21143.83,6198.6,7566.0,5961.0,18322.0,1647.32,3630.0,1059.7333333333333
2019-01-05 14:00:00,969.393103448276,8396.0,1585.4938271604938,10754.0,5944.0,7154.1,8430.03,58308.0,3961.97,1215.5,29626.0,12401.0,68354.0,43574.0,7901.51,2335.0,5561.0,3657.0,31401.0,1646.62,510.0,1015.0,493.2,1139.4620689655171,14695.0,17751.73,20996.43,6064.6,7845.0,5971.0,18769.0,1659.26,3579.0,1061.5111111111112
2019-01-05 15:00:00,1035.3755172413794,8571.0,1651.358024691358,10809.0,6340.0,7039.75,8506.13,59119.0,4289.9,1219.7,28893.0,12611.0,67679.0,43876.0,7922.0,2432.0,5737.0,3660.0,32710.0,1712.82,499.0,1039.0,526.77,1217.020344827586,14950.0,18254.21,21990.2,6002.2,8374.0,6304.0,19318.0,1692.92,3790.0,1120.7111111111112
2019-01-05 16:00:00,1079.383448275862,8857.0,1760.679012345679,11256.0,6516.0,7062.1,8394.13,61896.0,4728.58,1219.6,28827.0,12710.0,70309.0,45920.0,8586.47,2593.0,5794.0,3803.0,36440.0,1686.14,515.0,1025.0,549.16,1268.7489655172412,15702.0,18428.56,21901.59,5987.2,8520.0,6479.0,19627.0,1761.85,3788.0,1151.8222222222223
2019-01-05 17:00:00,1080.6610344827586,8606.0,1752.530864197531,11244.0,6383.0,7412.14,8202.31,61498.0,4638.14,1199.8,30532.0,12588.0,73722.0,47265.0,8610.92,2581.0,5702.0,4185.0,37578.0,1644.11,515.0,997.0,549.81,1270.2506896551722,15161.0,18382.93,21711.93,6538.3,8426.0,6429.0,19471.0,1780.92,3751.0,1142.9333333333334
2019-01-05 18:00:00,1085.201379310345,7999.0,1753.888888888889,10971.0,6190.0,7440.95,7997.31,59605.0,4298.7,1168.5,30952.0,12266.0,74167.0,46538.0,8365.89,2583.0,5628.0,4194.0,37518.0,1599.01,559.0,972.0,552.12,1275.5875862068965,14650.0,17811.68,21620.19,7293.2,8273.0,6442.0,18875.0,1745.11,3672.0,1145.2444444444445
2019-01-05 19:00:00,1076.4351724137932,7638.0,1719.9382716049383,10469.0,5956.0,7282.04,7845.84,55805.0,4029.21,1108.3,31496.0,11825.0,71578.0,44354.0,7977.09,2533.0,5456.0,3981.0,35444.0,1534.46,596.0,923.0,547.66,1265.283448275862,14006.0,17361.15,20923.09,7549.2,7911.0,6331.0,18267.0,1697.99,3586.0,1125.5111111111112
2019-01-05 20:00:00,1053.8513793103448,7107.0,1692.0987654320988,9991.0,5881.0,6921.24,7435.26,53196.0,3818.16,1051.2,31805.0,11996.0,69314.0,41751.0,7435.83,2492.0,5263.0,3768.0,32914.0,1406.5,578.0,853.0,536.17,1238.7375862068964,13256.0,16910.89,19795.16,7420.3,7401.0,6272.0,17609.0,1587.78,3461.0,1115.0222222222224
2019-01-05 21:00:00,1009.8237931034483,7019.0,1599.7530864197531,10072.0,5610.0,6636.65,7226.23,52177.0,3572.44,991.8,30886.0,11845.0,69962.0,38984.0,7024.91,2356.0,5020.0,3541.0,30083.0,1304.73,542.0,784.0,513.77,1186.9858620689654,12515.0,16407.3,18867.13,7051.6,6957.0,6185.0,17068.0,1474.34,3297.0,1099.5555555555557
2019-01-05 22:00:00,978.9455172413794,6595.0,1437.4691358024693,10141.0,5276.0,6520.39,6886.4,48492.0,3398.44,942.5,29293.0,11366.0,71312.0,34773.0,6492.93,2117.0,4789.0,3321.0,27243.0,1254.3,580.0,729.0,498.06,1150.6903448275862,11829.0,16174.26,17797.06,6678.0,6674.0,6193.0,16448.0,1397.16,3172.0,1100.9777777777779
2019-01-05 23:00:00,900.796551724138,6264.0,1294.8765432098767,9705.0,5010.0,6348.8,6463.1,45291.0,3232.65,910.2,27158.0,11034.0,69302.0,32819.0,5937.48,1907.0,4502.0,3223.0,24611.0,1202.37,586.0,694.0,458.3,1058.8310344827587,11381.0,15714.34,16649.78,6172.6,6437.0,6007.0,16066.0,1311.95,3049.0,1067.911111111111
2019-01-06 00:00:00,815.3751724137932,6028.0,1187.5925925925926,9249.0,4853.0,6431.73,6323.36,43338.0,3109.91,893.8,24815.0,10819.0,66762.0,31861.0,5840.01,1749.0,4378.0,3069.0,22785.0,1165.32,571.0,672.0,414.84,958.423448275862,10964.0,15552.92,16079.28,5641.9,6312.0,5586.0,15739.0,1273.95,2932.0,993.0666666666667
2019-01-06 01:00:00,746.994827586207,5879.0,1110.8641975308642,8980.0,4774.0,6859.53,6457.76,41906.0,3045.47,873.0,23189.0,10754.0,65008.0,30455.0,5679.0,1636.0,4175.0,2848.0,21723.0,1151.23,524.0,659.0,380.05,878.0465517241379,10576.0,15289.37,15538.79,5133.9,6214.0,5106.0,15504.0,1229.36,2918.0,907.7333333333333
2019-01-06 02:00:00,704.9524137931036,5712.0,1070.1234567901236,8722.0,4763.0,7152.51,6474.78,41319.0,3025.45,872.5,22258.0,10753.0,61893.0,28479.0,5467.0,1576.0,4046.0,2652.0,21130.0,1145.45,499.0,660.0,358.66,828.628275862069,10408.0,15153.47,15372.03,4835.9,6212.0,4828.0,15351.0,1182.23,2905.0,858.3111111111111
2019-01-06 03:00:00,685.2775862068966,5641.0,1062.6543209876543,8577.0,4778.0,7064.73,6461.46,40971.0,3049.62,885.1,21726.0,10823.0,59881.0,27047.0,5338.43,1565.0,4058.0,2545.0,21029.0,1163.77,424.0,678.0,348.65,805.501724137931,10371.0,15151.63,15260.35,4690.7,6263.0,4722.0,15272.0,1188.19,2933.0,839.4666666666667
2019-01-06 04:00:00,705.5027586206897,5842.0,1095.2469135802469,8620.0,4858.0,6331.93,6484.68,40518.0,3099.46,917.0,21635.0,10919.0,60027.0,25990.0,5460.15,1613.0,4139.0,2492.0,21466.0,1224.16,334.0,713.0,358.94,829.275172413793,10479.0,15370.24,15344.39,4596.9,6350.0,4666.0,15236.0,1207.56,2947.0,829.5111111111112
2019-01-06 05:00:00,758.296551724138,6063.0,1174.0123456790125,8804.0,5080.0,6399.29,6671.23,40167.0,3197.48,951.9,21938.0,10874.0,60969.0,26122.0,5698.85,1729.0,4357.0,2474.0,22755.0,1286.48,338.0,764.0,385.8,891.3310344827586,10835.0,15548.93,15630.45,4551.8,6610.0,4815.0,15606.0,1312.21,3045.0,856.0
2019-01-06 06:00:00,813.9796551724138,6622.0,1250.0617283950617,8911.0,5508.0,6282.08,6953.1,41099.0,3439.31,1000.2,22731.0,11177.0,62216.0,27437.0,6048.15,1841.0,4600.0,2527.0,24240.0,1351.63,332.0,816.0,414.13,956.7831034482758,11364.0,15783.77,15953.75,4651.0,6883.0,4926.0,16240.0,1428.95,3128.0,875.7333333333333
2019-01-06 07:00:00,899.7941379310346,7020.0,1349.8765432098767,9349.0,5884.0,6270.14,7167.95,44206.0,3719.69,1041.6,23523.0,11142.0,63796.0,29432.0,6492.99,1988.0,4910.0,2604.0,26258.0,1436.64,401.0,863.0,457.79,1057.6527586206896,12038.0,16301.0,16605.41,4710.9,7065.0,5322.0,16857.0,1549.83,3299.0,946.1333333333333
2019-01-06 08:00:00,965.1672413793104,7415.0,1472.7777777777778,9804.0,6060.0,6348.06,7822.54,48289.0,3966.3,1095.8,25549.0,11328.0,66230.0,33195.0,6955.3,2169.0,5218.0,2692.0,28870.0,1513.17,467.0,916.0,491.05,1134.4948275862068,12788.0,16915.76,17632.26,4884.5,7125.0,5635.0,17652.0,1644.69,3544.0,1001.7777777777778
2019-01-06 09:00:00,994.2568965517243,7748.0,1558.3333333333335,10472.0,6149.0,6372.58,8270.3,51505.0,4118.38,1116.0,27620.0,11446.0,68861.0,36892.0,7417.84,2295.0,5379.0,2858.0,30004.0,1551.38,491.0,935.0,505.85,1168.6879310344827,13348.0,17176.07,18286.16,5413.5,7091.0,5966.0,18162.0,1693.8,3611.0,1060.6222222222223
2019-01-06 10:00:00,1001.7651724137933,7943.0,1597.0370370370372,10760.0,6152.0,6343.31,8425.64,53897.0,4151.48,1119.9,28402.0,11464.0,70727.0,39514.0,7649.81,2352.0,5448.0,3136.0,30387.0,1550.07,504.0,934.0,509.67,1177.5134482758622,13682.0,17499.33,18713.59,5781.9,7121.0,6091.0,18464.0,1691.48,3750.0,1082.8444444444444
2019-01-06 11:00:00,1011.8875862068967,7814.0,1567.8395061728395,10961.0,6050.0,7237.35,8398.32,54230.0,4077.5,1120.0,28011.0,11408.0,73255.0,40892.0,7506.48,2309.0,5400.0,3342.0,30186.0,1547.92,549.0,929.0,514.82,1189.411724137931,13940.0,17382.73,18861.79,6042.0,7146.0,6106.0,18402.0,1644.71,3617.0,1085.5111111111112
2019-01-06 12:00:00,1001.9813793103449,7636.0,1479.567901234568,10863.0,5970.0,7388.05,8363.02,52976.0,4060.3,1118.1,27671.0,11347.0,71440.0,41703.0,7003.84,2179.0,5250.0,3512.0,27886.0,1541.22,600.0,919.0,509.78,1177.7675862068966,13932.0,17499.82,19206.38,6173.6,7032.0,6129.0,18420.0,1546.89,3532.0,1089.6000000000001
2019-01-06 13:00:00,984.7044827586208,7479.0,1404.8765432098767,10592.0,5944.0,7464.8,8351.38,52594.0,4066.6,1139.0,26985.0,11563.0,68189.0,41742.0,7051.47,2069.0,5210.0,3572.0,27113.0,1545.64,618.0,928.0,500.99,1157.4596551724137,13940.0,17539.88,18943.59,5989.2,7045.0,5980.0,18193.0,1499.65,3439.0,1063.111111111111
2019-01-06 14:00:00,977.2944827586208,7517.0,1369.567901234568,10495.0,6135.0,7461.99,8373.94,51751.0,4123.08,1204.8,25731.0,11895.0,66372.0,41762.0,7102.16,2017.0,5247.0,3492.0,27714.0,1628.07,564.0,991.0,497.22,1148.749655172414,14007.0,17834.91,18826.09,5746.1,7304.0,6007.0,18516.0,1503.87,3404.0,1067.911111111111
2019-01-06 15:00:00,1020.4768965517243,7787.0,1453.0864197530864,10484.0,6554.0,7319.54,8493.68,53266.0,4418.86,1230.7,25191.0,11963.0,65624.0,42436.0,7339.32,2140.0,5512.0,3454.0,29218.0,1713.07,546.0,1037.0,519.19,1199.507931034483,14426.0,18247.61,19921.29,5628.3,7824.0,6145.0,19340.0,1555.26,3655.0,1092.4444444444446
2019-01-06 16:00:00,1064.976206896552,8104.0,1597.7160493827162,11086.0,6742.0,7195.03,8492.81,56949.0,4835.56,1221.1,25474.0,11944.0,68407.0,44916.0,7919.17,2353.0,5664.0,3592.0,33066.0,1701.18,527.0,1034.0,541.83,1251.8141379310346,15458.0,18103.76,20170.99,5577.0,8008.0,6238.0,19608.0,1675.06,3657.0,1108.9777777777779
2019-01-06 17:00:00,1060.3572413793104,8069.0,1616.7283950617284,11180.0,6589.0,7110.52,8457.52,57900.0,4726.34,1200.4,28066.0,11934.0,72902.0,46079.0,7989.48,2381.0,5651.0,3990.0,34458.0,1673.78,595.0,1012.0,539.48,1246.384827586207,15105.0,18015.19,20392.24,6180.8,7952.0,6076.0,19290.0,1734.64,3649.0,1080.177777777778
2019-01-06 18:00:00,1062.4603448275861,7742.0,1639.1358024691358,11042.0,6366.0,7272.06,8361.45,56561.0,4365.53,1166.3,29782.0,11681.0,74316.0,45508.0,7949.0,2414.0,5615.0,4058.0,35040.0,1631.89,696.0,987.0,540.55,1248.856896551724,14685.0,18111.61,20498.49,6963.5,7799.0,5926.0,18713.0,1750.17,3617.0,1053.5111111111112
2019-01-06 19:00:00,1067.727931034483,7469.0,1638.4567901234568,10692.0,6083.0,7148.72,8256.35,54232.0,4019.53,1114.6,30875.0,11213.0,72178.0,43530.0,7658.31,2413.0,5466.0,3894.0,34083.0,1564.27,711.0,943.0,543.23,1255.048620689655,14104.0,17890.14,20176.89,7281.1,7563.0,5905.0,18376.0,1677.34,3593.0,1049.7777777777778
2019-01-06 20:00:00,1052.0627586206897,7120.0,1636.4197530864199,10243.0,5900.0,6958.95,7832.01,52480.0,3824.73,1024.3,31254.0,11486.0,69308.0,41201.0,7200.24,2410.0,5245.0,3745.0,32351.0,1440.64,610.0,862.0,535.26,1236.635172413793,13347.0,17513.6,19324.39,7375.8,7120.0,5904.0,17651.0,1622.33,3419.0,1049.6000000000001
2019-01-06 21:00:00,1011.7893103448276,7179.0,1550.8641975308642,10210.0,5539.0,7042.24,7726.48,52305.0,3553.7,956.3,30606.0,11258.0,69405.0,38153.0,6825.78,2284.0,4992.0,3518.0,29745.0,1303.74,549.0,779.0,514.77,1189.2962068965517,12596.0,16902.37,18617.94,7121.9,6739.0,5933.0,16947.0,1519.48,3296.0,1054.7555555555557
